,0
1338,Ankrd6
1339,4933421O10Rik
1340,Cnr1
1341,Mob3b
1342,Ddx58
1343,Kif24
1344,Zcchc7
1345,1300002K09Rik
1346,Shb
1347,Frmpd1
1348,Dcaf10
1349,Trim14
1350,Anks6
1351,Gabbr2
1352,Invs
1353,Grin3a
1354,Fktn
1355,Tmem245
1356,Ptgr1
1357,Whrn
1358,Zfp618
1359,6330416G13Rik
1360,Frmd3
1361,Kdm4c
1362,Nfib
1363,Ccdc171
1364,Ttc39b
1365,Bnc2
1366,Sh3gl2
1367,Dennd4c
1368,Focad
1369,Caap1
1370,Fggy
1371,Atg4c
1372,Alg6
1373,Efcab7
1374,Ak4
1375,Pde4b
1376,Glis1
1377,Rab3b
1378,Zfyve9
1379,Spata6
1380,Mknk1
1381,Faah
1382,Ipp
1383,Tesk2
1384,St3gal3
1385,Ccdc30
1386,Wdr65
1387,Hivep3
1388,Scmh1
1389,Smap2
1390,Kcnq4
1391,Grik3
1392,Epha10
1393,Ago3
1394,Csmd2
1395,Zbtb8a
1396,C77080
1397,Mecr
1398,Ahdc1
1399,Fam76a
1400,Eya3
1401,Wdtc1
1402,Man1c1
1403,Ncmap
1404,E2f2
1405,Fuca1
1406,Rpl11
1407,Ephb2
1408,Kif17
1409,Alpl
1410,Iffo2
1411,Crocc
1412,Arhgef10l
1413,Ddi2
1414,Kazn
1415,Fhad1
1416,Vps13d
1417,Gm13152
1418,Pex14
1419,Kcnab2
1420,Megf6
1421,Prkcz
1422,Tmem68
1423,Chchd7
1424,Ubxn2b
1425,4930412C18Rik
1426,Plekhf2
1427,Ndufaf6
1428,Trp53inp1
1429,Ccne2
1430,Fsbp
1431,Rad54b
1432,1700123M08Rik
1433,Rbm12b1
1434,Rbm12b2
1435,Tmem64
1436,Osgin2
1437,Ripk2
1438,Rmdn1
1439,Ttpa
1440,Prdm13
1441,Usp45
1442,4930528A17Rik
1443,Ufl1
1444,Bach2os
1445,Pm20d2
1446,Srsf12
1447,1700003M02Rik
1448,Smim8
1449,Cga
1450,Toporsos
1451,Gm6297
1452,B4galt1
