,0
1574,Fbxo22
1575,Imp3
1576,Commd4
1577,1700017B05Rik
1578,Scamp5
1579,Csk
1580,Scamp2
1581,Mpi
1582,Clk3
1583,Edc3
1584,Ubl7
1585,Stoml1
1586,Cd276
1587,Adpgk
1588,Arih1
1589,Hexa
1590,Tle3
1591,Kif23
1592,Glce
1593,Anp32a
1594,Aagab
1595,Zwilch
1596,Vwa9
1597,Dpp8
1598,Clpx
1599,Oaz2
1600,Trip4
1601,Rnf111
1602,Rsl24d1
1603,Gm16551
1604,Leo1
1605,Tmod3
1606,Gsta4
1607,Hmgn3
1608,Elovl4
1609,Ttk
1610,Tpbg
1611,Tmed3
1612,1190002N15Rik
1613,Chst2
1614,Rnf7
1615,Mrps22
1616,Cdv3
1617,Twf2
1618,Rrp9
1619,Tex264
1620,Rbm15b
1621,Hyal2
1622,Tusc2
1623,Apeh
1624,Rnf123
1625,Dag1
1626,Tcta
1627,Usp19
1628,Klhdc8b
1629,Arih2
1630,Celsr3
1631,Cdc25a
1632,Elp6
1633,Mlh1
1634,Epm2aip1
1635,Pdcd6ip
1636,Ubp1
1637,Crtap
1638,Cnot10
1639,Cmtm7
1640,Gpd1l
1641,Azi2
1642,Golga4
1643,Exog
1644,Wdr48
1645,Deb1
1646,Limd1
1647,Sacm1l
1648,Kif4
1649,Ikbkg
1650,Heph
1651,Pola1
1652,Slc16a2
1653,Otud5
1654,Wdr13
1655,Bcor
1656,Med14
1657,Usp9x
1658,Maoa
1659,Fundc1
