,0
1193,Tank
1194,Dpp4
1195,Slc4a10
1196,Fap
1197,Cobll1
1198,Ttc21b
1199,Scn1a
1200,Gm13629
1201,Xirp2
1202,Cers6
1203,4932414N04Rik
1204,Lrp2
1205,Abcb11
1206,Mettl8
1207,Erich2
1208,Gad1os
1209,Rapgef4
1210,Hoxd3os1
1211,Pde11a
1212,Ccdc141
1213,Gm13944
1214,Plekha3
1215,4930440I19Rik
1216,Gm14461
1217,Pde1a
1218,Zfp804a
1219,Itgav
1220,Calcrl
1221,Ube2l6
1222,Tnks1bp1
1223,Olfr1156
1224,Ptprj
1225,Creb3l1
1226,Lrp4
1227,Ambra1
1228,Cry2
1229,Accs
1230,Cd82
1231,Gm10804
1232,B230118H07Rik
1233,Pamr1
1234,Cd44
1235,Elf5
1236,Abtb2
1237,Ehf
1238,Hipk3
1239,Depdc7
1240,D430041D05Rik
1241,Cd59b
1242,Ccdc73
1243,Them7
1244,Pax6os1
1245,Wt1os
1246,Bdnf
1247,Mettl15
1248,Kif18a
1249,Fibin
1250,Slc5a12
1251,Ano3
1252,Olfr1300-ps1
1253,Aven
1254,Ryr3
1255,BC052040
1256,Rasgrp1
1257,Fsip1
1258,Gpr176
1259,4930412B13Rik
1260,Ino80
1261,Pla2g4e
1262,Tyro3
1263,Ganc
1264,Cdan1
1265,Strc
1266,Mfap1a
1267,Tmem62
1268,Duox2
1269,Patl2
1270,4930517E11Rik
1271,Cep152
1272,Shc4
1273,Slc12a1
1274,Hdc
1275,Atp8b4
1276,Fam227b
1277,Galk2
1278,Itpripl1
1279,Prom2
1280,Ap4e1
1281,Gm14005
1282,Mertk
1283,Sirpa
1284,F830045P16Rik
1285,Il1b
1286,4930473A02Rik
1287,Rnf24
1288,Erv3
1289,Mir3098
1290,Prokr2
1291,Fermt1
1292,AU019990
1293,1700026D11Rik
1294,Bmp2
1295,Plcb4
1296,Slx4ip
1297,Tasp1
1298,Sptlc3
1299,Ism1
1300,Sel1l2
1301,Kif16b
1302,Ovol2
1303,Banf2
1304,Pcsk2os2
1305,Gm5535
1306,Slc24a3
1307,Ralgapa2
1308,Nkx2-2os
1309,Kiz
1310,3300002I08Rik
1311,Angpt4
1312,Rad21l
1313,Tbc1d20
1314,6820408C15Rik
1315,Bpifb2
1316,Tspyl3
1317,Bpifa2
1318,Snta1
1319,Chmp4b
1320,Gss
1321,Edem2
1322,Cnbd2
1323,D630003M21Rik
1324,Vstm2l
1325,2010009K17Rik
1326,Gm14204
1327,Ppp1r16b
1328,9130015L21Rik
1329,Zhx3
1330,Tox2
1331,Slc13a3
1332,Dnttip1
1333,Pcif1
1334,Cdh22
1335,Kcnb1
1336,Arfgef2
1337,Nfatc2
1338,Zfp64
1339,Zfp217
1340,Bcas1
1341,Bmp7
1342,Rab22a
1343,Tubb1
1344,Gm14391
1345,Gm14431+Gm8898
1346,0610010B08Rik
1347,Gm14405
1348,Gm14420
1349,Sycp2
1350,Cdh4
1351,Lama5
1352,Taf4a
1353,Col20a1
1354,Col9a3
1355,Gmeb2
1356,Acbd7
1357,Olah
1358,Rpp38
1359,Meig1
1360,Mir466b-3
1361,Mir466b-2
1362,Dclre1c
1363,Cdnf
1364,1700080N15Rik
1365,Optn
1366,Ccdc3
1367,Mir466d
1368,Proser2
1369,Gm10857
1370,Echdc3
1371,5031426D15Rik
1372,1700061F12Rik
1373,Gata3
1374,4930412O13Rik
1375,9230102O04Rik
1376,Itih2
1377,Mir297a-4
1378,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9
1379,Mir669g
1380,Mir669k
1381,Mir669j
1382,Mir467b
1383,Mir669a-3
1384,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.1
1385,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.2
1386,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.3
1387,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.4
1388,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.5
1389,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.6
1390,Mir467d
1391,Mir669i
1392,Mir669a-2
1393,Mir297b
1394,Gm13293
1395,8030442B05Rik
1396,Il15ra
1397,Ankrd16
1398,E030013I19Rik
1399,C1ql3
1400,Trdmt1
1401,Ptpla
1402,Stamos
1403,Mir511
1404,Tmem236
1405,Gm13315
1406,Nsun6
1407,4930515L03Rik
1408,Mir6419
1409,A930004D18Rik
1410,Gm17762
1411,H2afb1
1412,Skida1
1413,Mir7655
1414,Bmi1
1415,4930426L09Rik
1416,Msrb2
1417,Ptf1a
1418,Otud1
1419,Gm3230
1420,Gm13375
1421,Enkur
1422,Thnsl1
1423,Mir3967
1424,Mastl
1425,4931423N10Rik
1426,Spopl
1427,Tbpl2
1428,Hnmt
1429,Il1f6
1430,Il1f9
1431,Il1f8
1432,Il1f5
1433,Il1rn
1434,Il1f10
1435,Pax8
1436,Psd4
1437,Dph7
1438,Zmynd19
1439,Mrpl41
1440,Arrdc1
1441,Entpd8
1442,Noxa1
1443,Rnf208
1444,4933433C11Rik
1445,Lrrc26
1446,Tor4a
1447,Tmem203
1448,Slc34a3
1449,Cysrt1
1450,Tmem210
1451,Fam166a
1452,Rnf224
1453,Tprn
1454,Fut7
1455,Dpp7
1456,Sapcd2
1457,Entpd2
1458,Uap1l1
1459,Man1b1
1460,AA543186
1461,Ptgds
1462,C8g
1463,Mir3087
1464,Abca2
1465,Traf2
1466,Clic3
1467,Lcn12
1468,BC029214
1469,Lcn5
1470,Tmem141
1471,Lcn6
1472,Lcn10
1473,Lcn8
1474,Ccdc183
1475,Fcna
1476,Mamdc4
1477,Gm996
1478,Obp2a
1479,Obp2b
1480,Lcn3
1481,Glt6d1
1482,Bmyc
1483,Gm13539
1484,Lcn11
1485,Kcnt1
1486,Lcn9
1487,Sohlh1
1488,Lhx3
1489,4932418E24Rik
1490,Snapc4
1491,Inpp5e
1492,Card9
1493,Mir6996
1494,Egfl7
1495,Agpat2
1496,Mir126a
1497,Mir126b
1498,Fam69b
1499,Snora43
1500,Snora17
1501,Lcn4
1502,Snhg7
1503,Abo
1504,Surf1
1505,Stkld1
1506,Tmem8c
1507,Slc2a6
1508,Adamtsl2
1509,Dbh
1510,Sardh
1511,Dbhos
1512,Mir7578
1513,Rxra
1514,Fcnb
1515,Cel
1516,Gbgt1
1517,1700007K13Rik
1518,Ppp1r26
1519,Tsc1
1520,1700026L06Rik
1521,Gfi1b
1522,Mir3088
1523,Ddx31
1524,Barhl1
1525,Ttf1
1526,6530402F18Rik
1527,Mir133c
1528,Mir219a-2
1529,Gm13547
1530,Cercam
1531,Urm1
1532,Mir219b
1533,Mir6997
1534,Zer1
1535,Pkn3
1536,Zdhhc12
1537,Wdr34
1538,Endog
1539,1700084E18Rik
1540,Ccbl1
1541,Fam73b
1542,Dolk
1543,Sh3glb2
1544,Ier5l
1545,Cstad
1546,Mir3089
1547,Prrx2
1548,Ptges
1549,Asb6
